base	index	text
0x2c800	2	「畜生!| 俺様の恥ずかし~部分に| なんて事しやがるんでい!@ お鱗に行けなくなったら| 脊任とってもらえるん| だろうな! ええ?」
0x2c800	3	「…猫餅」
0x2c800	4	「了解よ! そ~れ!」
0x2c800	5	「うぎゃああああああ~~!」
0x2c800	6	「さあ、ねずみ男。| お前が何を企んでおるのか| 洗いざらい喋るんじゃ」
0x2c800	7	「へ! 誰が喋るもんか!」
0x2c800	8	「…へえ、いい度胸じゃない!」
0x2c800	9	「わ~待て待て!」
0x2c800	10	「せめて…理由だけでも話せよ。| なんで人間を| 集めたりしてたんだ?」
0x2c800	11	「………………………ちっ、| しゃあねえ、話してやるよ」
0x2c800	12	「ほす、ネズミ男ノ奴ガ| ツカマッタョウデス」
0x2c800	13	「そうかい、じゃあ間もなく| 鬼太郎達がここへ来るだろう。| ねずみ男は口が軽いからね…@ けど、ま、人間達を集めるのには| 随分役にたってくれたよ。| 流石は私が見初めた男…」
0x2c800	14	「手ヲ打タナイデョロシイノデ?」
0x2c800	15	「向こうさんがわざわざ出向いて| くれるんだ…こっちがバタバタ| するこっちゃないよ…@ 丁度いいから、味わわせて| やろうじゃないのさ、| 〝あいつ"の恐ろしさを…」
0x2c800	16	「デハ…直接奴ヲ?」
0x2c800	17	「そうさ、あいつも寝そべって、| ご馳走を食ってるだけじゃ、| 体がなまっちまうだろ?@ 水駆動バスを動かすくらいじゃ、| たいして運動にならない| だろうしさ。@ そろそろ…ダイエットの時間さ。| いいかい、いつもの通り| いくよ?」
0x2c800	18	「ハハッ オオセノママニ!」
0x2c800	19	(フフフ…さあ、鬼太郎をつれて| 戻っておいで…私の可愛い| ねずみ男…)
0x2c800	20	「なんじゃと? 会社の金を| 使いこんだじゃと~!?」
0x2c800	21	「し~! 人聞きの悪い事| 言うなよ、ちょっと無利子で| 借りただけだ!」
0x2c800	22	「真面目に仕事をしとるのかと| 思えば…| やっぱりこういう事か!」
0x2c800	23	「だから違うって! 俺が| 悪いんじゃね~んだよ。@ これというのも、| 〝ネットオークシ∃ン"| あれがいけね~んだよ!」
0x2c800	24	「〝ネットオークシ∃ン"?| なんじゃそれは?」
0x2c800	25	「ネット上で行われる| 商品の売買のやり方で…| 一種の〝せり市"ですよ」
0x2c800	26	「せり市…ということは…| 客が自分の欲しい商品に| 値段をつけて…@ 最高値をつけた者が| それを買う事が| できるんじゃな?」
0x2c800	27	「それが…使い込みと| どういう関係があるのよ」
0x2c800	28	「どうしても欲しい物があってよ、| 入札に参加したのよ。| 最高値をつけて一安心してると…@ これを入札終了間際に吊り上げて| くるフトドキ者がいやがるんだ!| 残りあと10分て所でだぜ!@ 俺が一万つけてたのに、| そいつは一万五千の値を| つけやがった!@ こんな卑怯な奴に負けるわけにゃ| いかねえ! そこからはもう| 見えねえ相手との戦いよ!@ 奴が値を二万にあげてくりゃ、| 俺っちが三万にひき離す、| するとアイツは四万五千!」
0x2c800	29	「わかった、わかった。それで?| その時の勝負はいくらで決着が| ついたんだ?」
0x2c800	30	「こんだけだ」
0x2c800	31	「片手、ってことは五万用?| 五倍にもなっちゃうって| わけね?」
0x2c800	32	「…五百万だ」
0x2c800	33	「ご…ごひゃくまん!」
0x2c800	34	「ななな…なんですって?| それで、その…五百万で| 競り落とした物って何よ!」
0x2c800	35	「こいつだ…」
0x2c800	36	「これは~おかしのおまけの~| ハツカネズミフィギュア~」
0x2c800	37	「ふふん…〝ハツカ"は| 〝レア"なんだぜ…」
0x2c800	38	「…………………なんで、| なんで…得意そうな顔| してるのよ…」
0x2c800	39	「…そんな事が何度かあって| 負債を抱えたっていう訳か?」
0x2c800	40	「幸い俺様には| ち~っとばかしコンピュータの| 知識があるからよ。@ まあなんだ、ちょちょいっと| 会社の顧客の入金データを| 細工なんかしちゃったりしてな?@ 俺が勤めてるのは支店だが、| 親元は大企業だ。一千万くらいの| 焦げつき…よくある事よ」
0x2c800	41	「砂かけの、警察に電話じゃ」
0x2c800	42	「ちょちょちょ…| ま、まってくれよ!」
0x2c800	43	「身内から犯罪者を出すのは| 忍びんが…| これも世の為人の為じゃな」
0x2c800	44	「違うって、その負債は全~部| あるスポンサーに肩代わり| してもらえる事になったのよ!」
0x2c800	45	「そんな奇特な人、いるわけ| ないじゃん」
0x2c800	46	「それがいたんだな~。| まさに捨てる神あれば| 拾う神あり」
0x2c800	47	「まさか…それが| 人間を集めていたのと| 何か関係があるのか?」
0x2c800	48	「ピンポ~ン! 俺の才能で| 人間を集めりゃ、負債を| 肩代わりしてくれるってよ」
0x2c800	49	「で? そのスポンサーとやらが| 人間を集めて無料セミナーを| 開いているっていうのか?」
0x2c800	50	「さ、さあな、俺は集めるだけだ。| その後どうなってるのかなんて…| 知らねえよ!」
0x2c800	51	「ねずみ男、お主本当は| 集めた人間がどうなってるのか| 知ってるんじゃないのか?」
0x2c800	52	「…………………………」
0x2c800	53	「どうなんだ!| そのスポンサーとやらの| 名前を教えるんだ!」
0x2c800	54	「鬼太郎、物は相談なんだが…| この俺様を解放しちゃあ| くれねえか?」
0x2c800	55	「何をいっとるんじゃ?| やっと捕まえたのに、そんな事| できるわけないじゃろう!」
0x2c800	56	「鬼太郎、俺を信じてくれ、| 実はおそろし~女に| 付きまとわれてんだ。@ そいつを倒してくれるんだったら| そこへ案内してやる。どうよ、| 悪い話じゃないだろう?」
0x2c800	57	「………………………………」
0x2c800	58	「鬼太郎、信じちゃだめよ!」
0x2c800	59	「鬼太郎、俺が集めた人間の| 傘に関ることなんだぜ~?」
0x2c800	60	「……………………わかった」
0x2c800	61	「鬼太郎どん!」
0x2c800	62	「こいつの目は| いつもウソをついてる目だ。@ だけど、今回は少しばかり| いつもとは違うみたいだ」
0x2c800	63	「へへ…さっすがは| 鬼太郎! それでこそ俺の| 親友…心の友だぜ!」
0x2c800	64	「ふむ、鬼太郎がそう言うなら…」
0x2c800	65	「おら、聞こえなかったのか?| さっさと道をあけろ、猫餅!」
0x2c800	66	(こいつ…今にみてらっしゃい!)
0x2c800	67	「みんな、無事か?」
0x2c800	68	「ああ、なんとかな」
0x2c800	69	「やれやれ…まさかあの家が| 赤舌の化けたものだったとは| 思わんかったわい!」
0x2c800	70	「みんな…ゴメン。| 僕が軽聿だったばかりに…」
0x2c800	71	「気にしないで、鬼太郎!| みんな無事だったんだし、ね?」
0x2c800	72	「あ…あの…」
0x2c800	73	「え? あ、ああ!| 赤舌の中にいた人ですね?」
0x2c800	74	「私は…一体、何を?」
0x2c800	75	「悪い妖怪にだまされて、| もうちょっとで死んじゃうところ| だったのよ?@ でも鬼太郎が助けて| くれたんだから!| 運が良かったね、オジサン!」
0x2c800	76	「よ…妖怪!?| それに…鬼太郎って| あ、あの〝ゲゲゲ"の!?」
0x2c800	77	「他にも赤舌の被害にあった人が| いる筈です。悪いですけど| 救急車の手配を頼めますか?」
0x2c800	78	「え、えっと…わ、わかりました!| どうも…お世話になりました!」
0x2c800	79	「うう…無駄だ…鬼太郎…」
0x2c800	80	「赤舌か…?| 今、なんて言った?」
0x2c800	81	「赤舌、ねずみ男を使ってここへ| 連れて来た人間達はどうした?| 今、どうなっているんだ?」
0x2c800	82	「水分も生気もぬかれて| ミイラみたいになってるが…| まだ死んじゃいないよ。@ そっちのしげみの中に| 放ってあるぜ」
0x2c800	83	「それに…お前の中にも| 人間がいた筈だけど…」
0x2c800	84	「ああ…今だしてやるよ…」
0x2c800	85	「よし。| 猫餅、悪いけど…」
0x2c800	86	「わかってるわ。| 応急処置をして| 救急車を呼ぶわ!」
0x2c800	87	「無駄だ…生気を戻さない限り| どうせみんな死んじまうさ…」
0x2c800	88	「心配ない、僕の知り合いの| 病院につれていけば友達の| 竹の精が治療してくれる。@ 彼女なら、なんとか上手くやって| くれる筈さ」
0x2c800	89	「………お前はどうして| そんなに人間に味方するんだ?| お前が半分人間だからか?」
0x2c800	90	「違うよ。悪いことをする奴が| 許せないだけさ。人間も妖怪も| 関係ない」
0x2c800	91	「…………」
0x2c800	92	「…事件の首謀者に| また逃げられてしまったのう」
0x2c800	93	「しかし…骨女と竹切り狸が| 通じておるのはわかったな」
0x2c800	94	「それでどうするんじゃ?| 折角わかった事実も、| 今のままでは…」
0x2c800	95	「……おい」
0x2c800	96	「ねずみ男も連れて| 行かれてもうたし…」
0x2c800	97	「人間の生気も~できたら| とりかえさないと~~!」
0x2c800	98	「……おいってば!」
0x2c800	99	「そうだな…困ったな」
0x2c800	100	「こら~~~~!!」
0x2c800	101	「うわ! びっくりした!| なによこいつ!」
0x2c800	102	「お前ら…なぜこの俺に| 奴等の行方を聞かねえんだ?」
0x2c800	103	「え? 教えてくれるのか?」
0x2c800	104	「………まあ、なんだ、| どうしてもっていうなら、な」
0x2c800	105	「しかし、お前は奴等に| 利用されとったんじゃろ?| そんな事知っとるのか?」
0x2c800	106	「それに…それが罠じゃないと| どうして言いきれるんじゃ?| 信じられんのう…」
0x2c800	107	「俺はお前達に負けた…| 俺は俺より強い奴には| ウソはいわねえ…@ 骨女達は俺より弱いくせに| 俺を驪して利用した。| 許せねえ…だから罠じゃねえよ。@ 居場所くらいしか| 言えないが…| 手掛かりが欲しいんだろ?」
0x2c800	108	「赤舌…ありがとう。助かるよ!」
0x2c800	109	「へ、よせやい」
0x2c800	110	(よし…骨女に竹切り狸…| お前達の陰謀…今度こそ| 暴いてやるぞ…待っていろ!)
0x2c800	111	「!? 父さん…なんだか| 力が救けて行くみたいです…」
0x2c800	112	「むむ…理由はわからんが…| この中にいるとどんどん体力を| 吸い取られるようじゃぞ!」
0x2c800	113	「減るのはほんの少しみたい| ですから…すぐには大きな| 被害にならないと思いますが…@ この戦い、早く終らせた方が| いいでしょうね」
0x2c800	114	「うむ、こんな得体のしれん場所、| さっさと救け出すんじゃ!」
0x2c800	115	「おのれちょこまかと…| 俺の真の力をみせてやる!」
0x2c800	116	「! な、なんだ今の攻撃は?| 赤舌があっという間に| 移動した?」
0x2c800	117	「ふははは! 驚いたか!| 俺は水を操って高速で移動する| 事ができるのだ!」
